Marital status,Application mode,Application order,Course,evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Output
1,8,1,11,1,1,1,22,27,6,2,0,0,0,0,1,0,29,0,9.4,-0.8,-3.12,1
1,1,1,14,1,1,1,1,1,5,10,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,1,1,9,1,1,1,13,14,10,8,1,0,0,1,1,1,18,0,12.4,0.5,1.79,0
1,15,1,5,1,14,1,1,1,10,10,0,0,0,1,1,1,22,0,12.4,0.5,1.79,0
1,8,6,12,1,1,1,1,1,5,4,1,0,0,1,1,1,18,0,11.1,0.6,2.02,1
1,15,1,8,1,14,1,1,14,5,8,0,0,0,1,1,0,20,0,13.9,-0.3,0.79,0
1,1,1,2,1,1,1,13,14,2,2,1,0,0,1,1,0,20,0,10.8,1.4,1.74,1
4,12,1,14,1,12,1,22,27,10,8,0,0,1,1,1,1,29,0,11.1,0.6,2.02,1
1,12,1,14,1,1,1,9,9,12,5,1,0,0,1,1,0,29,0,7.6,2.6,0.32,1
1,14,1,15,1,1,1,1,1,5,6,1,0,0,1,1,0,23,0,9.4,-0.8,-3.12,0
1,8,1,2,1,1,1,3,10,3,10,1,0,1,1,1,0,19,0,10.8,1.4,1.74,1
1,1,1,7,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,7.6,2.6,0.32,1
2,13,1,11,1,1,1,2,2,19,17,1,0,0,1,1,0,22,0,7.6,2.6,0.32,1
1,14,1,17,0,1,1,22,27,10,10,1,0,1,1,1,0,34,0,10.8,1.4,1.74,1
1,14,1,17,0,4,1,3,3,3,2,0,0,0,1,1,0,26,0,13.9,-0.3,0.79,0
1,8,1,2,1,1,1,22,27,8,10,1,0,0,1,1,0,24,0,11.1,0.6,2.02,1
1,1,1,14,1,1,1,1,1,10,9,1,0,0,1,1,1,17,0,11.1,0.6,2.02,0
1,14,4,14,1,1,1,3,3,5,5,0,0,0,1,1,0,21,0,9.4,-0.8,-3.12,0
2,12,1,17,0,1,1,1,4,5,3,0,0,0,1,1,0,34,0,12.7,3.7,-1.7,0
1,15,1,4,1,14,1,13,28,7,8,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0
2,12,1,4,1,1,1,1,3,5,3,0,0,1,0,1,0,49,0,8.9,1.4,3.51,1
1,14,1,12,1,1,1,2,4,5,6,0,0,0,1,1,0,23,0,13.9,-0.3,0.79,1
1,9,3,7,1,1,1,1,14,10,9,1,0,0,1,1,0,18,0,12.4,0.5,1.79,1
1,1,1,12,1,1,1,10,1,5,11,0,0,0,1,1,0,20,0,13.9,-0.3,0.79,0
1,1,3,14,1,1,1,3,1,3,4,1,0,0,1,1,0,19,0,8.9,1.4,3.51,0
1,13,1,4,1,14,1,3,1,3,7,1,0,0,1,1,0,24,0,16.2,0.3,-0.92,0
1,1,1,9,1,1,1,1,28,5,8,1,0,0,1,1,0,18,0,8.9,1.4,3.51,0
2,12,1,11,1,12,1,19,24,1,1,0,0,1,0,1,0,45,0,9.4,-0.8,-3.12,1
1,12,1,17,0,1,1,19,24,1,1,1,0,0,1,1,0,30,0,7.6,2.6,0.32,1
1,16,1,17,0,14,1,1,4,5,11,0,0,0,1,1,0,28,0,8.9,1.4,3.51,1
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,40,0,12.7,3.7,-1.7,1
1,12,2,9,1,12,1,23,14,5,11,0,0,0,0,1,0,32,0,10.8,1.4,1.74,1
1,8,5,11,1,1,1,13,27,6,6,1,0,0,1,1,0,19,0,7.6,2.6,0.32,1
1,1,1,5,1,1,1,1,14,4,10,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,0
1,8,1,7,1,1,1,1,3,5,3,0,0,0,1,1,0,18,0,9.4,-0.8,-3.12,1
1,8,1,14,1,1,1,23,27,10,10,0,0,0,0,1,0,20,0,10.8,1.4,1.74,1
1,12,1,17,0,1,1,22,28,10,5,0,0,0,1,1,0,39,0,15.5,2.8,-4.06,0
1,8,1,6,1,1,1,13,28,5,9,0,0,0,0,1,0,19,0,11.1,0.6,2.02,0
1,12,1,17,0,9,1,22,27,10,10,0,0,0,1,1,0,38,0,7.6,2.6,0.32,0
1,8,3,12,1,1,1,13,27,5,10,1,0,0,1,1,1,18,0,7.6,2.6,0.32,0
1,8,4,12,1,1,1,13,28,10,7,1,0,0,1,1,1,18,0,13.9,-0.3,0.79,0
2,14,1,8,1,7,1,19,24,1,1,0,0,0,1,1,0,28,0,7.6,2.6,0.32,1
1,12,1,14,1,1,1,22,27,10,10,1,0,0,0,1,0,31,0,12.7,3.7,-1.7,1
1,1,1,12,1,1,1,2,14,4,10,0,0,0,1,1,0,23,0,7.6,2.6,0.32,0
1,1,1,12,1,1,1,23,14,32,44,1,0,0,1,1,0,21,0,11.1,0.6,2.02,0
1,12,1,10,1,12,1,22,27,10,10,0,0,1,0,1,0,33,0,16.2,0.3,-0.92,1
1,14,1,9,1,1,1,22,27,6,4,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,1
1,15,1,7,1,14,1,13,27,10,10,1,0,1,1,1,0,20,0,12.4,0.5,1.79,1
1,8,1,14,1,1,1,22,28,4,4,0,0,1,1,1,0,19,0,8.9,1.4,3.51,0
1,15,1,6,1,14,1,23,28,5,2,1,0,0,1,1,0,20,0,16.2,0.3,-0.92,0
1,12,1,11,1,9,1,22,27,6,8,1,0,0,1,1,0,25,0,9.4,-0.8,-3.12,0
1,12,1,4,1,1,1,1,1,10,5,0,0,0,0,1,0,25,0,13.9,-0.3,0.79,1
1,1,4,5,1,1,1,4,14,3,11,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,1,1,14,1,1,1,2,1,3,5,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0
2,12,1,12,1,12,1,13,14,5,5,0,0,0,1,1,0,33,0,16.2,0.3,-0.92,0
1,8,5,15,1,1,1,1,27,6,6,1,0,0,1,1,0,19,0,7.6,2.6,0.32,0
1,12,1,8,1,12,1,19,24,13,13,0,0,0,1,1,0,31,0,7.6,2.6,0.32,1
1,15,1,7,1,14,1,3,28,3,4,0,0,1,0,1,0,24,0,8.9,1.4,3.51,1
1,15,1,7,1,14,1,13,3,4,5,0,0,1,0,1,0,23,0,15.5,2.8,-4.06,1
2,12,1,17,0,1,1,1,3,2,3,0,0,0,0,1,1,26,0,9.4,-0.8,-3.12,1
2,14,1,5,1,2,1,22,27,7,7,1,0,0,1,1,0,38,0,16.2,0.3,-0.92,0
1,1,6,7,1,1,1,13,14,8,4,1,0,0,1,1,1,20,0,8.9,1.4,3.51,0
1,8,5,7,1,1,1,1,14,10,10,1,0,0,1,1,0,20,0,12.4,0.5,1.79,0
1,12,1,6,1,12,1,3,1,3,6,0,0,0,1,1,0,25,0,10.8,1.4,1.74,1
1,8,2,5,1,1,1,1,14,22,29,1,0,0,1,1,0,19,0,8.9,1.4,3.51,0
1,8,1,7,1,1,1,1,28,5,6,0,0,0,1,1,0,18,0,8.9,1.4,3.51,0
1,14,1,17,0,9,1,10,10,10,10,0,0,0,1,1,0,28,0,10.8,1.4,1.74,1
1,1,2,7,1,1,1,13,14,10,10,1,0,0,1,1,0,18,0,9.4,-0.8,-3.12,0
1,1,1,11,1,1,1,1,28,10,10,1,0,0,1,1,1,20,0,8.9,1.4,3.51,0
1,1,1,8,1,1,1,4,3,4,4,0,0,0,1,1,0,18,0,11.1,0.6,2.02,0
1,8,3,9,1,1,1,1,1,4,4,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0
1,13,1,12,1,1,1,13,14,10,10,0,0,1,1,1,0,24,0,12.7,3.7,-1.7,1
1,8,4,6,1,1,1,1,3,6,6,1,0,0,1,1,0,21,0,10.8,1.4,1.74,1
1,1,1,14,1,1,1,3,27,5,8,0,0,0,1,1,1,20,0,12.7,3.7,-1.7,0
1,15,1,4,1,14,1,13,1,10,9,1,0,0,1,1,0,21,0,13.9,-0.3,0.79,0
2,1,1,13,1,1,1,13,14,31,29,0,0,1,1,1,0,24,0,10.8,1.4,1.74,0
1,12,1,17,0,1,1,23,27,10,10,0,0,0,1,1,0,27,0,10.8,1.4,1.74,1
1,8,6,9,1,1,1,22,28,10,10,1,0,1,0,1,0,19,0,8.9,1.4,3.51,0
1,12,1,3,0,1,1,3,14,5,8,0,0,0,1,1,0,39,0,8.9,1.4,3.51,0
1,12,1,1,1,1,1,13,27,10,10,0,0,0,1,1,0,25,0,12.4,0.5,1.79,1
1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,9.4,-0.8,-3.12,1
1,14,1,5,1,1,1,1,2,10,3,0,0,0,1,1,0,19,0,10.8,1.4,1.74,0
1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,13.9,-0.3,0.79,0
1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,8.9,1.4,3.51,1
1,1,3,9,1,1,1,1,1,6,4,1,0,0,1,1,0,19,0,7.6,2.6,0.32,0
1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,10.8,1.4,1.74,0
1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,9.4,-0.8,-3.12,1
1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,12.7,3.7,-1.7,1
1,1,1,8,1,1,1,2,3,10,2,0,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,13.9,-0.3,0.79,1
1,15,1,4,1,14,1,13,1,2,2,0,0,0,1,1,0,22,0,15.5,2.8,-4.06,0
1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,10.8,1.4,1.74,0
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0
1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,9.4,-0.8,-3.12,1
1,9,4,2,1,1,1,1,4,10,6,1,0,1,0,1,0,20,0,9.4,-0.8,-3.12,1
1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,16.2,0.3,-0.92,0
1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,12.4,0.5,1.79,0
1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,8.9,1.4,3.51,0
1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,12.7,3.7,-1.7,0
1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,15.5,2.8,-4.06,0
1,15,1,5,1,14,1,1,1,5,5,0,0,0,1,1,0,21,0,12.4,0.5,1.79,1
1,14,1,2,1,1,1,13,14,10,5,0,0,0,1,1,0,22,0,13.9,-0.3,0.79,0
1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,11.1,0.6,2.02,1
1,1,1,2,1,1,1,1,27,10,10,0,0,1,1,1,0,19,0,15.5,2.8,-4.06,0
1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,12.4,0.5,1.79,0
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,8.9,1.4,3.51,0
1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,12.4,0.5,1.79,1
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,11.1,0.6,2.02,1
1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,8.9,1.4,3.51,0
1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,10.8,1.4,1.74,1
1,1,1,7,1,1,1,13,14,10,9,0,0,0,0,1,1,18,0,8.9,1.4,3.51,0
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,8.9,1.4,3.51,1
1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,8.9,1.4,3.51,0
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,12.4,0.5,1.79,0
1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,11.1,0.6,2.02,1
1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,11.1,0.6,2.02,0
1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0
1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,13.9,-0.3,0.79,1
1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,8.9,1.4,3.51,0
1,1,1,10,1,1,1,13,28,8,6,0,0,0,1,0,0,20,0,9.4,-0.8,-3.12,0
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,7.6,2.6,0.32,1
1,1,6,15,1,1,1,1,14,5,5,1,0,0,1,0,1,18,0,7.6,2.6,0.32,0
1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,16.2,0.3,-0.92,1
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,8.9,1.4,3.51,0
1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,0
1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,16.2,0.3,-0.92,1
1,15,1,10,1,14,1,22,14,29,15,1,0,1,1,0,0,21,0,12.4,0.5,1.79,0
1,12,1,11,1,1,1,22,27,5,7,0,0,0,1,0,0,33,0,10.8,1.4,1.74,0
1,1,2,6,1,1,1,3,28,5,7,0,0,0,1,0,0,18,0,7.6,2.6,0.32,0
1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,7.6,2.6,0.32,0
1,1,1,15,1,1,1,3,14,3,4,1,0,0,1,0,0,19,0,8.9,1.4,3.51,0
4,12,1,16,1,12,1,23,14,10,10,0,0,1,0,0,0,33,0,8.9,1.4,3.51,0
2,1,4,12,1,1,1,23,28,6,6,1,0,0,1,0,0,18,0,15.5,2.8,-4.06,0
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,11.1,0.6,2.02,0
1,1,3,15,1,1,1,13,28,5,5,1,0,0,1,0,1,20,0,11.1,0.6,2.02,0
1,1,2,11,1,1,1,22,27,7,7,1,0,0,0,0,0,20,0,11.1,0.6,2.02,1
1,8,2,3,0,1,1,13,1,2,2,0,0,0,1,0,1,20,0,10.8,1.4,1.74,0
1,8,1,6,1,1,1,1,27,5,10,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0
1,1,3,10,1,1,1,23,27,9,9,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,0
1,8,3,10,1,1,1,26,1,3,4,1,0,0,1,0,0,21,0,11.1,0.6,2.02,0
1,12,1,6,1,1,1,3,3,5,3,1,0,0,1,0,0,26,0,12.4,0.5,1.79,0
1,8,1,10,1,1,1,22,27,9,7,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,1
1,1,4,12,1,1,1,13,28,6,6,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
5,12,1,16,1,12,1,22,27,10,9,0,0,0,1,0,0,27,0,12.4,0.5,1.79,1
1,14,1,5,1,1,1,1,28,4,10,1,0,0,1,0,1,20,0,15.5,2.8,-4.06,0
1,14,1,14,1,14,1,13,3,8,11,0,0,0,1,0,0,21,0,16.2,0.3,-0.92,0
1,8,1,13,1,1,1,23,27,10,10,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,0
1,15,1,6,1,14,1,1,14,10,10,1,0,0,1,0,0,20,0,16.2,0.3,-0.92,0
1,1,1,15,1,1,1,1,14,5,11,1,0,0,1,0,0,18,0,11.1,0.6,2.02,0
1,15,1,10,1,14,1,1,1,4,6,0,0,0,1,0,1,20,0,13.9,-0.3,0.79,0
1,1,2,6,1,1,1,1,14,5,11,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,0
1,1,5,12,1,1,1,22,3,10,3,1,0,0,1,0,0,20,0,13.9,-0.3,0.79,0
1,1,1,17,0,1,1,13,27,6,9,0,0,0,1,0,1,20,0,10.8,1.4,1.74,0
1,15,1,6,1,14,1,23,1,6,6,0,0,0,1,0,0,20,0,12.7,3.7,-1.7,0
1,1,3,10,1,1,1,13,1,8,11,1,0,1,1,0,0,19,0,13.9,-0.3,0.79,1
1,1,1,15,1,1,1,3,3,15,20,0,0,0,1,0,0,18,0,8.9,1.4,3.51,0
1,1,1,6,1,1,1,23,28,10,11,1,0,0,1,0,0,18,0,10.8,1.4,1.74,0
1,8,1,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,0
1,1,6,12,1,1,1,10,27,6,10,1,0,0,1,0,0,19,0,12.4,0.5,1.79,1
1,12,1,4,1,12,1,22,27,10,5,0,0,0,1,1,0,43,0,16.2,0.3,-0.92,0
2,13,1,5,1,1,1,22,17,1,5,0,0,0,1,1,0,47,0,9.4,-0.8,-3.12,1
1,13,1,9,1,1,1,19,24,13,13,1,0,0,0,1,0,23,0,7.6,2.6,0.32,1
1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,8.9,1.4,3.51,0
1,13,1,12,1,1,1,3,3,3,3,1,0,0,1,0,0,20,0,12.7,3.7,-1.7,0
1,1,1,2,1,1,1,1,3,5,5,1,0,0,1,0,1,19,0,8.9,1.4,3.51,0
1,8,1,6,1,1,6,22,27,10,10,1,0,0,1,0,0,19,1,15.5,2.8,-4.06,0
1,15,1,6,1,14,1,13,27,5,8,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,0
1,12,1,3,0,12,1,13,14,22,27,0,0,1,1,0,1,39,0,11.1,0.6,2.02,0
1,1,1,5,1,1,1,1,1,4,6,1,0,0,1,0,1,20,0,10.8,1.4,1.74,0
1,8,1,5,1,1,1,23,14,10,4,1,0,0,1,0,0,21,0,7.6,2.6,0.32,0
1,14,5,10,1,1,10,22,14,10,8,1,0,1,0,0,0,22,1,9.4,-0.8,-3.12,0
1,1,2,15,1,1,1,13,28,6,1,1,0,0,1,0,0,19,0,7.6,2.6,0.32,1
1,8,1,14,1,1,1,1,14,20,18,1,0,0,1,0,0,22,0,13.9,-0.3,0.79,0
1,3,2,16,1,1,1,13,14,4,4,1,0,0,1,0,1,19,0,12.7,3.7,-1.7,0
1,1,1,2,1,1,1,22,28,10,10,1,0,1,1,1,0,18,0,7.6,2.6,0.32,1
5,12,1,9,1,1,1,13,14,10,10,0,0,0,1,1,0,26,0,11.1,0.6,2.02,0
1,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,36,0,12.7,3.7,-1.7,1
1,9,1,2,1,1,1,13,2,6,6,1,0,1,1,1,1,20,0,12.4,0.5,1.79,0
2,12,1,9,1,1,1,22,27,10,8,0,0,0,1,1,0,30,0,15.5,2.8,-4.06,1
1,14,1,4,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,15.5,2.8,-4.06,1
1,1,1,9,1,1,1,19,24,1,1,0,0,0,1,1,0,26,0,7.6,2.6,0.32,1
1,1,1,9,1,1,1,13,28,10,8,0,0,0,0,1,0,19,0,13.9,-0.3,0.79,1
5,12,1,10,1,1,1,13,28,10,11,0,0,0,1,1,0,34,0,12.4,0.5,1.79,0
1,14,1,8,1,1,1,1,1,2,2,1,0,0,1,1,0,33,0,9.4,-0.8,-3.12,0
1,8,6,9,1,1,1,13,1,10,5,1,0,0,1,1,0,19,0,9.4,-0.8,-3.12,0
1,8,5,7,1,1,1,13,1,5,6,1,0,1,0,1,0,26,0,8.9,1.4,3.51,1
1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,1,0,29,0,16.2,0.3,-0.92,1
1,8,5,7,1,1,1,13,27,10,8,1,0,0,1,1,1,19,0,8.9,1.4,3.51,1
1,8,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,12.7,3.7,-1.7,1
1,12,1,17,0,12,1,13,27,10,10,0,0,0,0,1,0,29,0,11.1,0.6,2.02,1
1,14,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,21,0,9.4,-0.8,-3.12,0
1,8,1,11,1,1,1,1,1,5,11,0,0,0,1,1,0,19,0,10.8,1.4,1.74,0
1,1,1,12,1,1,1,23,28,6,11,0,0,0,1,1,0,20,0,15.5,2.8,-4.06,0
1,1,1,6,1,1,1,3,1,3,6,0,0,0,1,1,0,18,0,7.6,2.6,0.32,1
1,8,3,5,1,1,1,23,27,6,6,1,0,0,1,1,0,18,0,15.5,2.8,-4.06,0
1,1,1,9,1,1,1,19,24,13,13,0,0,1,1,1,1,21,0,10.8,1.4,1.74,0
1,1,1,9,1,1,1,1,1,5,3,1,0,0,1,1,0,20,0,8.9,1.4,3.51,1
1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,1,30,0,12.7,3.7,-1.7,1
1,9,2,14,1,1,1,22,28,5,2,1,0,0,1,1,0,19,0,13.9,-0.3,0.79,0
1,16,1,9,1,1,1,1,14,10,7,1,0,0,1,1,0,30,0,8.9,1.4,3.51,1
1,1,1,9,1,1,1,23,1,6,6,1,0,0,1,1,1,22,0,12.7,3.7,-1.7,0
1,8,3,2,1,1,1,22,27,6,11,1,0,0,1,1,0,22,0,12.4,0.5,1.79,0
1,8,4,5,1,1,1,1,1,10,11,1,0,1,0,1,0,19,0,11.1,0.6,2.02,1
1,8,2,14,1,1,1,1,14,6,4,1,0,0,1,1,0,21,0,7.6,2.6,0.32,1
1,8,4,6,1,1,1,23,28,23,30,0,0,0,1,1,0,21,0,7.6,2.6,0.32,0
1,15,1,2,1,14,1,13,28,10,10,1,0,1,1,1,1,21,0,15.5,2.8,-4.06,1
1,12,1,9,1,1,1,1,14,5,8,0,0,0,1,1,0,27,0,15.5,2.8,-4.06,1
1,14,1,1,1,1,1,22,27,2,2,1,0,0,1,1,0,32,0,13.9,-0.3,0.79,1
1,12,1,14,1,9,1,22,1,10,4,0,0,1,0,1,0,40,0,15.5,2.8,-4.06,1
1,1,2,9,1,1,1,22,1,6,4,1,0,0,1,1,0,20,0,7.6,2.6,0.32,0
1,15,1,8,1,14,1,4,4,3,11,1,0,0,1,1,0,20,0,12.7,3.7,-1.7,1
1,1,3,2,1,1,1,22,27,10,10,1,0,0,1,1,0,18,0,7.6,2.6,0.32,0
1,14,1,9,1,1,1,1,28,2,8,0,0,0,1,1,0,21,0,12.7,3.7,-1.7,1
1,8,1,14,1,1,1,13,27,6,9,0,0,0,1,1,0,18,0,12.7,3.7,-1.7,1
1,15,1,4,1,1,1,1,3,22,21,0,0,0,1,1,0,19,0,16.2,0.3,-0.92,0
5,4,1,5,1,3,1,22,27,8,8,0,0,0,0,1,0,30,0,15.5,2.8,-4.06,1
1,12,1,4,1,9,1,13,1,10,2,0,0,0,1,1,0,29,0,15.5,2.8,-4.06,1
1,8,2,7,1,1,1,1,1,5,5,1,0,1,1,1,0,18,0,7.6,2.6,0.32,1
1,1,2,14,1,1,1,1,1,10,10,1,0,0,1,1,1,18,0,9.4,-0.8,-3.12,1
1,15,1,4,1,14,1,1,1,4,11,0,0,0,1,1,0,22,0,15.5,2.8,-4.06,1
1,14,2,17,0,1,1,22,27,6,6,1,0,0,0,1,0,27,0,12.7,3.7,-1.7,1
1,8,6,14,1,1,1,23,1,10,8,1,0,0,1,1,0,20,0,10.8,1.4,1.74,0
1,16,1,3,0,2,1,13,28,10,11,0,0,0,1,1,0,42,0,11.1,0.6,2.02,0
1,1,1,4,1,1,1,23,28,5,9,0,0,1,1,1,0,21,0,15.5,2.8,-4.06,0
1,14,1,12,1,1,1,1,28,8,8,0,1,0,1,1,0,23,0,16.2,0.3,-0.92,0
1,16,1,5,1,1,1,23,28,10,10,1,0,0,1,1,0,21,0,8.9,1.4,3.51,1
1,1,3,2,1,1,1,4,3,2,2,1,0,0,1,1,0,19,0,12.7,3.7,-1.7,0
2,12,1,10,1,1,1,22,27,8,8,0,0,0,1,1,1,40,0,8.9,1.4,3.51,1
1,14,1,9,1,1,1,13,1,10,6,0,0,0,1,1,0,22,0,12.7,3.7,-1.7,1
1,1,2,12,1,1,1,23,27,10,10,1,0,0,1,1,0,19,0,7.6,2.6,0.32,0
1,12,1,7,1,1,1,13,27,10,10,0,0,0,1,1,1,24,0,12.7,3.7,-1.7,0
1,1,1,11,1,1,1,3,1,3,5,0,0,0,1,1,0,21,0,12.7,3.7,-1.7,0
1,8,4,7,1,1,1,3,1,10,4,1,0,0,1,1,0,18,0,8.9,1.4,3.51,0
1,8,3,7,1,1,1,22,27,10,8,0,0,0,1,1,0,18,0,7.6,2.6,0.32,1
1,16,1,14,1,1,1,3,1,4,11,0,0,0,1,1,0,24,0,11.1,0.6,2.02,1
1,12,1,7,1,1,1,22,14,10,4,0,0,0,1,1,1,28,0,9.4,-0.8,-3.12,0
1,8,1,14,1,1,1,13,28,8,10,1,0,0,1,0,1,19,0,12.4,0.5,1.79,0
1,16,1,6,1,15,1,3,3,5,3,0,0,0,1,0,0,28,0,11.1,0.6,2.02,0
1,8,3,16,1,1,1,10,1,5,1,1,0,0,1,0,0,18,0,7.6,2.6,0.32,1
1,1,1,2,1,1,1,3,1,5,4,1,0,0,0,0,0,19,0,16.2,0.3,-0.92,0
1,1,1,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,9.4,-0.8,-3.12,0
1,14,1,8,1,1,1,24,3,4,3,1,0,0,1,0,0,21,0,10.8,1.4,1.74,0
1,1,3,12,1,1,1,1,14,5,6,1,0,1,1,0,0,18,0,13.9,-0.3,0.79,1
1,1,4,5,1,1,1,3,14,2,6,1,0,0,1,0,0,19,0,9.4,-0.8,-3.12,0
1,8,2,12,1,1,1,23,28,8,8,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0
1,1,1,5,1,1,1,3,1,3,11,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,0
1,1,2,15,1,1,1,1,1,10,5,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0
1,14,4,12,1,6,1,22,27,10,10,1,0,0,1,0,0,20,0,7.6,2.6,0.32,0
1,12,1,6,1,12,1,13,27,8,12,0,0,0,1,0,0,26,0,10.8,1.4,1.74,1
1,9,4,12,1,1,1,3,1,4,5,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,1
1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,58,0,9.4,-0.8,-3.12,0
1,1,2,12,1,1,1,1,3,5,4,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,0
1,15,1,6,1,1,1,1,1,5,4,1,0,0,1,0,0,20,0,12.4,0.5,1.79,0
1,8,1,17,0,1,1,23,27,7,8,0,0,0,1,0,0,20,0,11.1,0.6,2.02,1
1,2,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,29,0,9.4,-0.8,-3.12,0
1,4,1,10,1,3,1,1,1,5,11,0,0,1,0,0,0,27,0,16.2,0.3,-0.92,1
1,1,1,6,1,1,1,13,28,6,8,1,0,0,1,0,1,21,0,11.1,0.6,2.02,0
1,1,1,10,1,1,1,1,14,5,10,0,0,0,1,0,1,20,0,15.5,2.8,-4.06,0
1,8,1,10,1,1,1,13,28,4,8,0,0,0,1,0,1,19,0,11.1,0.6,2.02,0
1,1,1,12,1,1,1,22,28,7,7,1,0,0,1,0,1,22,0,11.1,0.6,2.02,0
1,9,3,5,1,1,1,23,27,10,8,1,0,0,1,0,1,19,0,15.5,2.8,-4.06,0
1,8,1,15,1,1,1,22,1,10,9,1,0,1,0,0,0,19,0,12.4,0.5,1.79,1
1,1,3,16,1,1,1,3,3,3,3,1,0,0,1,0,0,23,0,7.6,2.6,0.32,0
